,warszawa,warszawa,warszawa,warszawa,warszawa,warszawa,krakow,krakow,krakow,krakow,krakow,krakow,poznan,poznan,poznan,poznan,poznan,poznan,katowice,katowice,katowice,katowice,katowice,katowice,bialystok,bialystok,bialystok,bialystok,bialystok,bialystok
2018-12-02,,,,,,,,,,,,,,,,,,,33.805550000000004,34.558187499999995,35.45589791666668,14.040924705882354,24.161127083333337,247.23049999999998,56.75,,13.212499999999999,1.275,12.25,556.1666666666666
2018-12-03,,,,,,,,,,,,,,,,,,,26.786712500000004,27.242379166666655,41.36697291666667,12.301263749999997,22.623374999999996,286.7625,24.083333333333332,35.824,11.795833333333334,1.4833333333333332,21.875,441.5833333333333
2018-12-04,,,,,,,,,,,,,,,,,,,29.679025,30.952825000000004,43.72686458333333,10.192539166666664,20.276773750000004,399.03130434782616,23.625,29.04291666666667,17.35,1.0125000000000002,12.875,568.8333333333334
2018-12-05,,,,,,,,,,,,,,,,,,,41.65397083333334,46.414404166666664,58.049462499999976,11.425422708333334,19.612190833333333,697.1404166666666,11.541666666666666,14.059166666666664,18.545833333333334,1.5291666666666668,38.43478260869565,381.5833333333333
2018-12-06,,,,,,,,,,,,,,,,,,,78.07785,81.97007083333334,66.16797916666665,17.974695833333335,10.22399208333333,854.4225000000001,16.0,15.405,11.283333333333333,1.1250000000000002,34.0,364.3333333333333
2018-12-07,,,,,,,,,,,,,,,,,,,21.673445833333332,22.099166666666665,38.73789583333333,9.689216666666665,20.513725833333336,357.3325,15.0,19.757500000000004,16.1,0.68125,13.0625,456.625
2018-12-08,,,,,,,,,,,,,,,,,,,23.67183181818182,24.618081818181818,34.53035227272728,9.104271818181816,37.06276818181818,380.7127272727272,13.272727272727273,14.839545454545457,13.031818181818181,0.9227272727272726,26.318181818181817,443.72727272727275
2018-12-09,,,,,,,,,,,,,,,,,,,11.59236708333333,11.965687500000001,27.973587499999994,7.071244375,49.44112916666666,233.27833333333334,14.666666666666666,18.188750000000002,5.1625000000000005,1.341666666666667,34.958333333333336,402.4583333333333
2018-12-10,,,,,,,,,,,,,,,,,,,17.26023375,18.235960416666664,40.48830354166666,10.10938375,43.856770833333336,307.17791666666665,9.708333333333334,11.926666666666668,17.32916666666667,0.9125000000000001,28.75,456.7083333333333
2018-12-11,,,,,,,,,,,,,,,,,,,31.28635,31.90599166666667,47.60698333333335,9.047149166666665,22.165969583333336,451.6908333333333,20.458333333333332,27.111666666666665,25.658333333333335,1.0391304347826085,15.583333333333334,460.0833333333333
2018-12-12,,,,,,,,,,,,,,,,,,,38.529512499999996,39.32429583333333,27.781891666666663,8.222127291666665,10.582448333333334,467.72999999999996,13.722222222222221,16.930416666666662,19.511111111111113,0.5388888888888889,13.416666666666666,405.3888888888889
2018-12-13,,,,,,,,,,,,,,,,,,,54.66166818181818,57.080640909090924,38.289084090909085,13.343438636363642,8.852435000000002,690.8190909090908,7.545454545454546,8.905454545454544,18.013636363636365,1.468181818181818,22.545454545454547,348.04545454545456
2018-12-14,,,,,,,,,,,,,,,,,,,90.91024999999999,92.68815000000001,29.470825,17.300649999999997,1.7387299999999999,637.085,6.5,11.455,9.0,1.0,16.5,298.5
2018-12-15,,,,,,,,,,,,,,,,,,,38.5369,39.5111,16.478749999999998,9.317575,20.8282,501.33,23.0,13.61,9.3,0.6,30.0,330.0
2018-12-16,,,,,,,,,,,,,,,,,,,89.87105,91.21775,53.0868375,24.25225,4.20959,1008.3975,14.75,15.264999999999999,7.25,1.15,38.75,324.5
2018-12-17,,,,,,,,,,,,,,,,,,,95.01067083333332,98.10629583333333,58.13101666666668,26.173350000000003,3.3286179166666674,1032.73125,19.125,21.56125,15.950000000000003,1.8458333333333332,32.625,412.125
2018-12-18,,,,,,,,,,,,,,,,,,,94.38595416666665,98.95268333333333,61.3560260869565,30.317049999999995,2.602448333333333,997.0129166666667,42.166666666666664,46.812916666666666,25.404166666666665,1.7291666666666667,15.043478260869565,614.9583333333334
2018-12-19,,,,,,,,,,,,,,,,,,,68.35893333333333,70.34093333333333,54.9423076923077,16.96863076923077,7.055677083333333,584.8206666666666,38.75,47.392500000000005,12.69166666666667,1.4739130434782608,19.5,467.3333333333333
2018-12-20,,,,,,,,,,,,,,,,,,,66.97192500000001,68.51845,39.637016666666675,22.524338888888884,10.401128333333332,1098.4677777777779,21.5,23.699583333333326,6.962499999999999,1.1333333333333335,33.23809523809524,317.625
2018-12-21,,,,,,,,,,,,,,,,,,,36.24545416666666,37.19508333333332,46.85907142857143,13.658420625,24.934329166666668,795.1833333333333,38.0,46.64958333333333,19.183333333333334,3.0708333333333333,14.541666666666666,558.6666666666666
2018-12-22,,,,,,,,,,,,,,,,,,,15.265279166666666,15.637345833333333,27.45919375,7.945803333333333,34.23804583333334,247.6433333333334,14.5,16.998750000000005,10.591666666666667,1.8458333333333339,33.458333333333336,463.5416666666667
2018-12-23,,,,,,,,,,,,,,,,,,,28.855637500000004,29.461716666666664,34.12397291666668,11.027266875000002,22.632033333333336,445.3958333333333,13.791666666666666,14.075833333333335,11.199999999999998,0.9217391304347826,26.0,418.75
2018-12-24,,,,,,,,,,,,,,,,,,,23.261537500000003,24.001916666666663,19.062189583333335,9.824878958333331,30.623604166666667,194.40291666666667,12.5,12.771250000000004,13.399999999999999,0.8166666666666665,28.708333333333332,373.4583333333333
2018-12-25,,,,,,,,,,,,,,,,,,,26.239773913043475,26.568269565217395,19.602957391304347,10.554646086956522,30.56972608695652,296.00913043478266,13.956521739130435,13.815217391304348,8.8,1.2652173913043476,39.391304347826086,351.69565217391306
2018-12-26,,,,,,,,,,,,,,,,,,,27.089779166666673,27.643937499999996,23.18413166666667,12.133661458333336,31.575104166666666,158.42166666666665,8.125,10.477916666666664,5.095833333333333,1.1333333333333333,47.083333333333336,300.6666666666667
2018-12-27,,,,,,,,,,,,,,,,,,,35.515462500000005,36.79172499999999,40.77196249999998,12.397165625000001,13.51178875,381.0125,10.416666666666666,9.96375,14.059999999999999,0.9150000000000003,32.166666666666664,339.15
2018-12-28,,,,,,,,,,,,,,,,,,,27.040309523809523,29.174819047619046,28.130083333333328,10.543504285714283,20.905728571428572,230.41428571428565,5.9,9.296190476190478,12.804761904761904,1.0380952380952384,41.333333333333336,308.7142857142857
2018-12-29,,,,,,,,,,,,,,,,,,,30.413581250000007,31.039099583333336,33.295998125000004,9.152127916666666,25.57201333333333,354.3945833333333,9.416666666666666,8.966666666666667,10.4375,1.0583333333333333,50.291666666666664,308.1666666666667
2018-12-30,,,,,,,,,,,,,,,,,,,22.81841666666668,23.20340416666667,23.688060416666662,8.578024583333333,21.384295416666664,353.9279166666667,18.083333333333332,22.137083333333333,14.866666666666669,0.6749999999999999,19.083333333333332,436.9166666666667
2018-12-31,,,,,,,,,,,,,,,,,,,27.091158749999995,28.12654541666667,21.215915416666665,10.140049583333335,35.16997499999999,277.94833333333327,11.875,9.537083333333333,13.854166666666666,1.0499999999999998,37.208333333333336,285.9166666666667
2019-01-01,,,,,,,,,,,,,,,,,,,29.87245416666667,30.68645833333333,22.029011666666666,10.5996575,29.780758333333335,300.10130434782616,17.25,14.09083333333333,6.349999999999999,1.4708333333333332,,242.5
2019-01-02,,,,,,,,,,,,,,,,,,,14.090736249999999,15.371083333333331,16.786409791666667,8.425144375000002,40.130195833333325,327.62249999999995,6.041666666666667,4.655416666666667,10.729166666666666,1.1000000000000003,,245.83333333333334
2019-01-03,,,,,,,,,,,,,,,,,,,23.738154166666664,26.44917083333334,21.921676875,12.181736666666666,33.759141666666665,293.22666666666663,4.142857142857143,5.1241666666666665,9.579166666666666,1.075,,218.29166666666666
2019-01-04,,,,,,,,,,,,,,,,,,,28.80100833333333,30.14350416666667,40.86415319148936,12.653121276595742,32.82672608695651,455.14124999999996,11.833333333333334,12.448333333333332,15.358333333333334,1.3791666666666664,,300.5416666666667
2019-01-05,,,,,,,,,,,,,,,,,,,33.5449875,34.2987,32.201733333333344,11.853034583333331,32.236779166666665,206.01166666666663,10.833333333333334,12.50083333333333,12.037500000000003,1.2458333333333333,,311.625
2019-01-06,,,,,,,,,,,,,,,,,,,13.940068666666669,14.387112,11.673276333333336,9.395403666666668,57.93586,224.39533333333333,6.791666666666667,9.919583333333334,8.745833333333332,2.1333333333333333,,260.5833333333333
2019-01-07,,,,,,,,,,,,,,,,,,,101.32758,105.45540000000001,69.72036999999999,32.12668,10.452350000000001,729.7620000000001,22.458333333333332,21.366249999999997,15.89583333333333,1.566666666666667,,366.625
2019-01-08,,,,,,,,,,,,,,,,,,,32.12664166666667,32.837375,42.2187,15.057984375000002,28.46305416666667,422.83375,30.375,33.64166666666666,11.445833333333333,2.6750000000000003,,384.9583333333333
2019-01-09,,,,,,,,,,,,,,,,,,,51.480574999999995,53.6855,62.59902499999998,14.286001041666667,17.102303333333335,688.7191666666666,21.833333333333332,25.902083333333337,10.791666666666666,2.0124999999999997,,387.2083333333333
2019-01-10,,,,,,,,,,,,,,,,,,,65.85292916666667,67.71293333333332,32.37950425531915,14.337980625000005,14.945657083333332,590.59125,25.25,26.495833333333337,13.154166666666663,2.1249999999999996,,407.7083333333333
2019-01-11,,,,,,,,,,,,,,,,,,,56.528062500000004,58.53979583333333,49.336145833333326,18.411242916666673,26.90062208333333,635.5679166666666,38.625,38.235833333333325,16.67916666666667,3.154166666666667,,437.7916666666667
2019-01-12,,,,,,,,,,,,,,,,,,,37.71004166666666,39.12022916666667,44.01982553191489,12.532808541666663,32.92828333333333,320.2066666666667,17.125,18.383846153846154,12.620833333333335,2.720833333333333,,338.4583333333333
2019-01-13,,,,,,,,,,,,,,,,,,,17.40496666666667,17.6390875,30.654891489361702,8.370575,37.84019583333333,239.34458333333328,15.083333333333334,12.341333333333333,6.529166666666666,1.2416666666666667,,366.625
2019-01-14,,,,,,,,,,,,,,,,,,,13.04448458333333,14.311554583333333,28.470368749999995,8.747883125,55.660516666666666,273.67041666666665,7.181818181818182,8.145714285714282,7.358333333333332,1.3083333333333333,,350.7916666666667
2019-01-15,,,,,,,,,,,,,,,,,,,21.672373333333336,23.038995416666666,44.91390416666667,10.42326,47.78605416666667,420.1083333333333,9.125,5.9312499999999995,13.604166666666664,1.5625,,344.4583333333333
2019-01-16,,,,,,,,,,,,,,,,,,,25.964885833333337,26.72264416666667,47.60124255319149,12.084810624999998,31.696899999999996,392.56285714285724,14.833333333333334,15.125833333333334,25.47083333333333,1.1458333333333333,,401.5
2019-01-17,,,,,,,,,,,,,,,,,,,19.961520833333335,21.056817916666663,44.98499583333332,11.169432291666665,49.03665833333333,479.0216666666666,19.875,22.96083333333333,17.95416666666667,2.0541666666666667,,412.9166666666667
2019-01-18,,,,,,,,,,,,,,,,,,,20.956350434782607,22.865401739130434,35.15022608695653,9.910778695652173,44.61494782608696,255.43999999999997,12.695652173913043,12.505217391304347,14.8,1.5782608695652172,,359.60869565217394
2019-01-19,,,,,,,,,,,,,,,,,,,69.14921249999999,74.94295416666667,67.61937083333333,19.418389375000007,19.430378333333334,1049.2649999999996,16.083333333333332,15.274583333333338,11.920833333333333,0.9333333333333332,,329.3333333333333
2019-01-20,,,,,,,,,,,,,,,,,,,129.06837083333332,138.5527541666667,57.30149999999998,31.00362916666667,14.394582499999999,1094.24875,26.916666666666668,25.81083333333334,10.391666666666667,1.9333333333333333,,349.5833333333333
2019-01-21,,,,,,,,,,,,,,,,,,,113.37946666666669,118.45615000000002,68.75305416666667,45.63016458333333,7.007717499999999,1170.97,24.136363636363637,22.68541666666667,16.377272727272725,1.059090909090909,,417.40909090909093
2019-01-22,,,,,,,,,,,,,,,,,,,133.04480000000004,140.2292166666667,81.25543958333333,52.195193749999994,6.872251666666666,1189.2033333333334,40.0,58.605416666666656,21.52916666666667,2.1041666666666665,,527.25
2019-01-23,,,,,,,,,,,,,,,,,,,47.444295833333335,49.23353749999999,33.50533541666669,15.470028124999994,38.49760416666667,220.60750000000007,31.333333333333332,38.37291666666666,17.420833333333334,1.3541666666666663,,459.4166666666667
2019-01-24,,,,,,,,,,,,,,,,,,,44.002199999999995,46.29184999999999,25.108474999999995,13.235255625,40.27623333333333,313.61625,18.166666666666668,17.27458333333333,11.533333333333331,4.070833333333334,,323.7916666666667
2019-01-25,,,,,,,,,,,,,,,,,,,59.08056249999999,61.524575000000006,43.53202291666665,18.901927083333337,24.01388333333333,523.965,12.95,12.550833333333335,8.680000000000003,1.7100000000000002,,310.55
2019-01-26,,,,,,,,,,,,,,,,,,,58.87725833333334,61.088779166666676,44.661008333333335,17.39706979166667,23.15942958333333,543.2137499999999,71.27777777777777,94.15875,34.21111111111111,3.572222222222223,,923.8888888888889
2019-01-27,,,,,,,,,,,,,,,,,,,44.3325125,45.27333749999999,39.27217916666667,16.128611250000002,34.44249166666666,591.0433333333333,76.58333333333333,81.12666666666668,17.10833333333333,3.558333333333334,,718.2083333333334
2019-01-28,,,,,,,,,,,,,,,,,,,70.22518947368421,71.9977947368421,79.71957894736842,18.465524324324317,22.51873666666667,798.326111111111,36.526315789473685,39.718333333333334,10.844444444444445,3.744444444444445,,481.0
2019-01-29,,,,,,,,,,,,,,,,,,,49.317352941176466,53.17862352941176,63.69329411764706,15.565427647058826,14.669972352941178,651.0994117647059,39.76470588235294,41.3764705882353,23.752941176470586,3.988235294117647,,593.1176470588235
2019-01-30,,,,,,,,,,,,,,,,,,,73.13017916666668,77.21194583333333,56.92844166666668,21.44355416666667,12.227949166666663,705.6604166666666,29.25,27.719583333333333,16.93333333333333,2.1625,,574.8333333333334
2019-01-31,,,,,,,,,,,,,,,,,,,95.68143333333336,100.03779166666668,81.77513541666666,22.786334999999998,12.615128333333333,1123.8666666666666,19.791666666666668,19.87458333333333,13.820833333333335,1.3166666666666667,,494.375
2019-02-01,,,,,,,,,,,,,,,,,,,71.68454166666665,77.867475,76.98834791666668,22.013788333333334,15.17666875,758.2125,20.5,24.375454545454545,9.5875,1.3124999999999998,,473.75
2019-02-02,,,,,,,,,,,,,,,,,,,21.889058333333338,26.428875000000005,43.39843333333334,13.940536666666665,42.72676666666666,266.17260869565223,14.291666666666666,18.898333333333337,3.633333333333333,2.3541666666666665,,399.9583333333333
2019-02-03,,,,,,,,,,,,,,,,,,,58.247395833333336,75.68173749999998,37.37904375,12.4742875,6.414973749999999,617.1358333333335,23.291666666666668,30.262916666666666,10.204166666666666,2.8208333333333333,,556.4166666666666
2019-02-04,,,,,,,,,,,,,,,,,,,33.7403625,39.90197916666667,42.452120833333346,13.088649545454546,17.409272083333335,520.9441666666668,10.916666666666666,10.935416666666669,11.929166666666667,0.8499999999999998,,395.5833333333333
2019-02-05,,,,,,,,,,,,,,,,,,,63.59612083333334,76.18262500000002,67.1365104166667,,16.684287916666673,704.5500000000001,16.708333333333332,17.99625,11.220833333333333,1.2916666666666667,,331.125
2019-02-06,,,,,,,,,,,,,,,,,,,73.22985416666666,86.79455416666667,73.76376666666665,,16.648109583333333,561.5379166666668,29.916666666666668,30.812083333333334,23.570833333333336,1.7666666666666668,,462.1666666666667
2019-02-07,,,,,,,,,,,,,,,,,,,67.23595833333333,81.1752739130435,72.49682391304351,,30.499544782608698,730.8291304347828,20.791666666666668,29.12666666666667,12.137499999999998,4.583333333333334,,371.25
2019-02-08,,,,,,,,,,,,,,,,,,,39.46783333333334,46.45010833333333,57.90968541666668,,40.80541374999999,436.53833333333324,35.05555555555556,44.27250000000001,19.605882352941176,3.6555555555555554,,476.27777777777777
2019-02-09,,,,,,,,,,,,,,,,,,,50.009320833333334,58.18043333333332,43.61784583333333,,43.464541249999996,563.1862500000001,41.958333333333336,48.15208333333334,13.762500000000001,3.3874999999999997,,503.5416666666667
2019-02-10,,,,,,,,,,,,,,,,,,,26.015704166666666,30.31901666666666,28.863041666666675,,65.66859583333333,368.8533333333333,22.458333333333332,26.18666666666667,7.875,3.2750000000000004,,397.5
2019-02-11,,,,,,,,,,,,,,,,,,,18.22323875,21.32315541666667,33.73294583333334,8.862784999999999,52.72875833333333,282.30458333333337,22.555555555555557,23.73222222222222,4.666666666666667,2.5444444444444443,,390.6666666666667
2019-02-12,,,,,,,,,,,,,,,,,,,19.19992125,24.055406666666666,22.208346458333327,10.179870208333334,48.52076250000001,327.40208333333334,,,,,,
2019-02-13,,,,,,,,,,,,,,,,,,,33.75041249999999,40.02684166666666,51.69603695652174,11.977610208333337,28.666404166666663,348.58874999999995,,,,,,
2019-02-14,,,,,,,,,,,,,,,,,,,37.20653333333333,43.86701818181819,46.76241627906977,10.2031788372093,12.352084090909091,168.70333333333332,,,,,,
2019-02-15,,,,,,,,,,,,,,,,,,,51.96420833333334,64.06915833333333,58.47017555555556,13.007104666666667,20.916457391304345,596.8568181818182,,,,,,
2019-02-16,,,,,,,,,,,,,,,,,,,62.66499130434784,81.00497391304347,61.747706521739126,18.220787608695655,19.57395434782609,850.9256521739131,,,,,,
2019-02-17,,,,,,,,,,,,,,,,,,,52.69785789473685,71.22811,61.082561538461526,14.808493000000002,25.5156285,377.75250000000005,,,,,,
2019-02-18,,,,,,,,,,,,,,,,,,,72.96901666666666,97.08718750000003,75.92750208333334,16.94899354166667,21.875534166666668,798.6391666666667,,,,,,
2019-02-19,,,,,,,,,,,,,,,,,,,48.43799130434783,63.24957826086956,65.52624347826087,17.90809913043478,46.48056478260869,533.5117391304348,,,,,,
2019-02-20,,,,,,,,,,,,,,,,,,,31.282239130434785,38.707504545454555,45.18020212765958,9.421136382978727,40.59870000000001,277.5216666666667,,,,,,
2019-02-21,,,,,,,,,,,,,,,,,,,37.09835,45.533195833333345,48.591556250000004,10.993277708333336,40.937529166666664,305.1408333333333,,,,,,
2019-02-22,,,,,,,,,,,,,,,,,,,16.60792458333333,20.184804166666666,17.09060208333333,5.524589583333334,54.85093749999999,257.98125,,,,,,
2019-02-23,,,,,,,,,,,,,,,,,,,27.61532608695652,36.33942173913044,25.239163043478257,10.325747173913044,51.54190434782608,392.62086956521745,,,,,,
2019-02-24,,,,,,,,,,,,,,,,,,,61.75100000000001,75.20196249999998,50.44917083333335,24.385242708333333,36.247405833333325,586.9241666666668,,,,,,
2019-02-25,,,,,,,,,,,,,,,,,,,57.12788333333333,75.14098333333332,60.52486041666666,21.86542916666666,23.233758750000003,498.0533333333333,,,,,,
2019-02-26,,,,,,,,,,,,,,,,,,,48.26864583333332,62.07425833333334,36.24733333333334,14.669282083333334,31.331063333333336,275.98375000000004,,,,,,
2019-02-27,,,,,,,,,,,,,,,,,,,45.267224999999996,57.49386086956522,50.56229999999999,14.811109347826086,29.186580434782613,580.6760869565218,,,,,,
2019-02-28,,,,,,,,,,,,,,,,,,,34.875254545454546,52.87896249999999,44.08680833333333,15.639099166666666,42.858948749999996,318.6566666666667,,,,,,
2019-03-01,,,,,,,,,,,,,,,,,,,54.72913750000001,69.709275,33.8337847826087,12.203495869565218,24.829763478260876,316.925652173913,,,,,,
2019-03-02,,,,,,,,,,,,,,,,,,,54.637683333333335,66.53364583333332,44.69432083333333,15.391003541666665,29.658945000000003,577.1329166666666,,,,,,
2019-03-03,,,,,,,,,,,,,,,,,,,30.801373913043477,35.853904166666666,29.74541041666666,13.950367872340422,44.74968333333333,415.9341666666667,,,,,,
2019-03-04,,,,,,,,,,,,,,,,,,,12.412701250000003,17.046627083333334,41.485743750000005,10.920298333333333,64.21065416666666,330.89708333333334,,,,,,
2019-03-05,,,,,,,,,,,,,,,,,,,12.446831666666666,15.3322425,39.851824999999984,8.80546895833333,63.25344583333333,323.32625,,,,,,
2019-03-06,,,,,,,,,,,,,,,,,,,24.515808333333343,30.814466666666664,52.731489583333335,11.440152708333335,44.47898708333332,406.24208333333337,,,,,,
2019-03-07,,,,,,,,,,,,,,,,,,,22.733170833333332,30.5415,50.881775000000005,11.91278916666667,55.845157083333326,350.5683333333334,,,,,,
2019-03-08,,,,,,,,,,,,,,,,,,,9.439457916666665,12.751746666666667,37.120245833333335,8.928235625000001,64.14462499999999,286.65333333333336,,,,,,
2019-03-09,,,,,,,,,,,,,,,,,,,11.259862916666668,14.236636249999997,27.53695,8.896706458333336,62.95434166666666,364.74125000000004,,,,,,
2019-03-10,,,,,,,,,,,,,,,,,,,10.573377500000001,12.447695833333333,23.836527291666666,7.621392500000002,70.9200875,264.7383333333333,,,,,,
2019-03-11,,,,,,,,,,,,,,,,,,,14.064732916666669,17.301037916666665,36.970201874999994,6.943099166666667,67.661725,344.15124999999995,,,,,,
2019-03-12,,,,,,,,,,,,,,,,,,,27.214375000000004,33.519675,36.7762125,8.635248749999999,52.09815833333332,351.3116666666667,,,,,,
2019-03-13,,,,,,,,,,,,,,,,,,,21.774039583333334,26.365099999999995,39.91740604166666,10.722692916666666,56.88974999999999,444.67458333333326,,,,,,
2019-03-14,,,,,,,,,,,,,,,,,,,13.8860692,16.183487500000002,38.19847083333334,9.346232291666666,57.88181304347827,266.07500000000005,,,,,,
2019-03-15,,,,,,,,,,,,,,,,,,,10.236218333333332,12.20866625,37.71421812500001,8.405626875000001,64.67401666666666,264.74791666666664,,,,,,
2019-03-16,,,,,,,,,,,,,,,,,,,11.35988375,14.1902675,20.801976666666665,7.433478333333331,74.81568333333333,224.52875000000003,,,,,,
2019-03-17,,,,,,,,,,,,,,,,,,,13.706651249999998,16.550219166666665,29.783366666666666,9.807977708333338,65.05884166666668,351.84291666666667,,,,,,
2019-03-18,,,,,,,,,,,,,,,,,,,16.75556333333334,21.175285833333334,47.827194166666686,9.104692291666666,60.60811249999998,279.39,,,,,,
2019-03-19,,,,,,,,,,,,,,,,,,,27.489170833333333,37.350537499999994,45.43891875,11.927814375000002,43.39502666666666,418.9429166666667,,,,,,
2019-03-20,,,,,,,,,,,,,,,,,,,66.42031666666666,87.17127916666668,66.29373191489363,16.607238723404258,28.35545875,849.4035,,,,,,
2019-03-21,,,,,,,,,,,,,,,,,,,51.80125833333333,67.54114166666666,74.45470000000002,17.17276458333333,19.344511666666666,560.1773684210526,,,,,,
2019-03-22,,,,,,,,,,,,,,,,,,,65.89462916666668,82.19261666666668,49.61432708333334,15.822305624999997,16.969953333333333,376.7274999999999,,,,,,
2019-03-23,,,,,,,,,,,,,,,,,,,46.907408333333336,63.15880416666667,51.36024166666667,10.732946666666663,26.043293333333338,639.3649999999999,,,,,,
2019-03-24,,,,,,,,,,,,,,,,,,,37.50015416666667,46.54521250000001,29.363629791666664,10.184288125000002,54.44910916666666,406.18625,,,,,,
2019-03-25,,,,,,,,,,,,,,,,,,,24.105837500000003,30.873991666666672,32.21130416666668,7.926137083333334,53.935875,345.44875,,,,,,
2019-03-26,,,,,,,,,,,,,,,,,,,18.939099999999996,25.571799999999996,25.333650000000002,4.891867916666666,62.06312916666666,360.24375000000003,,,,,,
2019-03-27,,,,,,,,,,,,,,,,,,,26.001636363636365,34.07285909090909,43.592209090909094,7.986734318181818,51.384458181818175,520.8272727272727,,,,,,
2019-03-28,,,,,,,,,,,,,,,,,,,40.85039166666667,50.891525,50.3474829787234,7.591984468085107,30.249322916666667,422.33166666666665,,,,,,
2019-03-29,,,,,,,,,,,,,,,,,,,67.78990416666669,84.20226250000003,59.478866666666654,8.668848333333331,25.83899708333333,748.92625,,,,,,
2019-03-30,,,,,,,,,,,,,,,,,,,57.614399999999996,73.0051375,66.54170208333335,12.067923124999998,34.093296249999995,768.9358333333333,,,,,,
2019-03-31,,,,,,,,,,,,,,,,,,,44.1401,54.89842173913043,39.130771739130424,12.501833260869565,56.44911043478262,390.57000000000005,,,,,,
2019-04-01,,,,,,,,,,,,,,,,,,,15.948707916666663,25.758920833333335,22.28538958333333,8.181824583333334,69.27487083333332,316.54125000000005,,,,,,
2019-04-02,,,,,,,,,,,,,,,,,,,19.164908333333333,32.79304583333333,48.29988124999999,11.209401666666665,68.64261666666665,298.71125,,,,,,
2019-04-03,,,,,,,,,,,,,,,,,,,30.930399999999995,47.91861666666667,60.46262708333333,9.512785208333332,70.82879583333333,315.08409090909095,,,,,,
2019-04-04,,,,,,,,,,,,,,,,,,,31.419279999999997,48.587795,59.6062075,9.571170750000002,76.2857,347.32399999999996,,,,,,
2019-04-05,,,,,,,,,,,,,,,,,,,34.98650000000001,52.899366666666666,76.97156666666666,8.643358333333333,61.85501111111111,484.6133333333333,,,,,,
2019-04-06,,,,,,,,,,,,,,,,,,,41.2835,54.83682083333335,39.52415208333334,9.281534583333334,55.724875,328.3879166666666,,,,,,
2019-04-07,,,,,,,,,,,,,,,,,,,41.47414166666667,50.36081250000001,37.48777499999999,7.372421041666666,61.95809166666667,420.24583333333334,,,,,,
2019-04-08,,,,,,,,,,,,,,,,,,,38.3892875,49.268512500000014,54.24512291666665,8.439911458333334,49.41522125000001,492.35041666666666,,,,,,
2019-04-09,,,,,,,,,,,,,,,,,,,42.83186666666666,60.26650000000001,39.71679791666666,8.693284791666668,56.97546374999999,369.27208333333346,,,,,,
